"rank" "feature_density_pos" "weighted_feature_density_pos" 
0.17350 0.8096 0.8549
0.17369 0.8381 0.8815
0.17388 0.8302 0.8220
0.17407 0.8175 0.8650
0.17426 0.7731 0.8061
0.17444 0.7874 0.7934
0.17463 0.7453 0.7878
0.17482 0.7773 0.8251
0.17501 0.7747 0.8245
0.17520 0.7919 0.8328
0.17539 0.8276 0.7861
0.17557 0.8482 0.8818
0.17576 0.7475 0.7992
0.17595 0.7434 0.7877
0.17614 0.7747 0.8232
0.17633 0.8096 0.8495
0.17651 0.8381 0.8811
0.17670 0.7560 0.8051
0.17689 0.7602 0.7928
0.17708 0.7786 0.8261
0.17727 0.8134 0.8602
0.17746 0.8330 0.8682
0.17764 0.7605 0.7935
0.17783 0.7750 0.8222
0.17802 0.7792 0.8276
0.17821 0.7868 0.8305
0.17840 0.8935 0.9315
0.17858 0.7446 0.7874
0.17877 0.8042 0.7548
0.17896 0.7700 0.8020
0.17915 0.7709 0.8210
0.17934 0.7826 0.7959
0.17953 0.8122 0.8505
0.17971 0.7345 0.7861
0.17990 0.7355 0.7864
0.18009 0.7507 0.7887
0.18028 0.7548 0.7940
0.18047 0.7741 0.8089
0.18065 0.7970 0.8438
0.18084 0.8169 0.8618
0.18103 0.8175 0.8650
0.18122 0.8280 0.8223
0.18141 0.8016 0.8406
0.18160 0.7811 0.8292
0.18178 0.9401 0.8609
0.18197 0.7833 0.8315
0.18216 0.7434 0.7887
0.18235 0.8840 0.9245
0.18254 0.7922 0.7985
0.18272 0.7351 0.7864
0.18291 0.7364 0.7868
0.18310 0.7450 0.7875
0.18329 0.7532 0.8051
0.18348 0.7830 0.8305
0.18367 0.8128 0.8419
0.18385 0.8520 0.8840
0.18404 0.8264 0.8197
0.18423 0.7840 0.8328
0.18442 0.8013 0.8482
0.18461 0.8393 0.8754
0.18479 0.8796 0.9283
0.18498 0.7510 0.7894
0.18517 0.7592 0.7921
0.18536 0.7804 0.8286
0.18555 0.8869 0.8651
0.18574 0.8992 0.9363
0.18592 0.7640 0.8124
0.18611 0.8017 0.8378
0.18630 0.7776 0.8115
0.18649 0.8498 0.8729
0.18668 0.8087 0.8499
0.18686 0.9306 0.8555
0.18705 0.7890 0.7956
0.18724 0.7750 0.8254
0.18743 0.8109 0.8505
0.18762 0.8029 0.8460
0.18781 0.7459 0.7956
0.18799 0.8312 0.8258
0.18818 0.8526 0.8428
0.18837 0.7503 0.7893
0.18856 0.7821 0.8296
0.18875 0.7855 0.8349
0.18893 0.8045 0.8514
0.18912 0.7738 0.8084
0.18931 0.8226 0.8457
0.18950 0.8587 0.8929
0.18969 0.7576 0.8108
0.18988 0.8128 0.8521
0.19006 0.7940 0.8340
0.19025 0.7855 0.7871
0.19044 0.7932 0.8004
0.19063 0.7890 0.8371
0.19082 0.8552 0.8450
0.19100 0.8106 0.8603
0.19119 0.7513 0.7896
0.19138 0.7427 0.8042
0.19157 0.7808 0.8160
0.19176 0.8302 0.8229
0.19195 0.8450 0.8799
0.19213 0.8086 0.8571
0.19232 0.7979 0.8036
0.19251 0.7513 0.7906
0.19270 0.7890 0.8371
0.19289 0.7909 0.8388
0.19307 0.8118 0.8476
0.19326 0.8197 0.8682
0.19345 0.8489 0.9040
0.19364 0.7592 0.8086
0.19383 0.7868 0.8343
0.19402 0.8280 0.8670
0.19420 0.8248 0.8428
0.19439 0.8330 0.8625
0.19458 0.7637 0.8027
0.19477 0.8279 0.8849
0.19496 0.7969 0.8441
0.19514 0.8276 0.8761
0.19533 0.7789 0.8274
0.19552 0.7906 0.8387
0.19571 0.8381 0.8378
0.19590 0.8185 0.8657
0.19609 0.7880 0.8365
0.19627 0.8542 0.8948
0.19646 0.7485 0.8004
0.19665 0.8523 0.8973
0.19684 0.7937 0.8416
0.19703 0.7998 0.8074
0.19721 0.8172 0.8577
0.19740 0.8514 0.8016
0.19759 0.8159 0.8729
0.19778 0.8663 0.9012
0.19797 0.7906 0.8397
0.19816 0.8963 0.9283
0.19834 0.8461 0.8400
0.19853 0.8229 0.8618
0.19872 0.7912 0.8143
0.19891 0.8391 0.8464
0.19910 0.8596 0.8517
0.19928 0.7785 0.8276
0.19947 0.8128 0.8600
0.19966 0.8450 0.8916
0.19985 0.8773 0.9074
0.20004 0.8317 0.8777
0.20023 0.7818 0.8160
0.20041 0.7956 0.8441
0.20060 0.8070 0.8428
0.20079 0.8407 0.8755
0.20098 0.8073 0.8549
0.20117 0.8210 0.8602
0.20135 0.8252 0.8647
0.20154 0.8191 0.8666
0.20173 0.7982 0.8466
0.20192 0.7992 0.8476
0.20211 0.8178 0.8675
0.20230 0.7963 0.8039
0.20248 0.7944 0.8431
0.20267 0.9059 0.9443
0.20286 0.7725 0.8257
0.20305 0.8197 0.8412
0.20324 0.8657 0.8933
0.20342 0.8197 0.8606
0.20361 0.8286 0.8704
0.20380 0.8445 0.8404
0.20399 0.8156 0.8634
0.20418 0.8596 0.8954
0.20437 0.8432 0.8768
0.20455 0.8558 0.8621
0.20474 0.7795 0.8292
0.20493 0.7465 0.7997
0.20512 0.7985 0.8464
0.20531 0.8089 0.8495
0.20549 0.8042 0.8517
0.20568 0.8651 0.8888
0.20587 0.7972 0.8058
0.20606 0.8197 0.8666
0.20625 0.8619 0.8907
0.20644 0.8713 0.9062
0.20662 0.9359 0.9565
0.20681 0.7856 0.7944
0.20700 0.7982 0.8469
0.20719 0.8194 0.8606
0.20738 0.8780 0.9088
0.20756 0.7963 0.8314
0.20775 0.8042 0.8523
0.20794 0.8523 0.8473
0.20813 0.8267 0.8673
0.20832 0.8523 0.8853
0.20851 0.8735 0.9002
0.20869 0.7900 0.8334
0.20888 0.8108 0.8583
0.20907 0.8067 0.8552
0.20926 0.8112 0.8584
0.20945 0.8419 0.8887
0.20963 0.8951 0.9445
0.20982 0.7742 0.8239
0.21001 0.8264 0.8735
0.21020 0.7795 0.7883
0.21039 0.8625 0.8897
0.21058 0.8118 0.8340
0.21076 0.8039 0.8526
0.21095 0.8042 0.8536
0.21114 0.8689 0.8863
0.21133 0.9277 0.9508
0.21152 0.8536 0.8178
0.21170 0.8103 0.8587
0.21189 0.8644 0.9097
0.21208 0.7792 0.8330
0.21227 0.8467 0.8419
0.21246 0.8184 0.8675
0.21265 0.8311 0.8710
0.21283 0.7814 0.8210
0.21302 0.8514 0.8518
0.21321 0.8327 0.8815
0.21340 0.7462 0.7994
0.21359 0.8090 0.8581
0.21377 0.8485 0.8834
0.21396 0.7830 0.8327
0.21415 0.8106 0.8587
0.21434 0.8568 0.8925
0.21453 0.7918 0.8273
0.21472 0.8058 0.8540
0.21490 0.8054 0.8552
0.21509 0.8770 0.9122
0.21528 0.8520 0.8865
0.21547 0.8597 0.8923
0.21566 0.8222 0.7453
0.21584 0.8099 0.8587
0.21603 0.8461 0.8768
0.21622 0.7741 0.8241
0.21641 0.8121 0.8609
0.21660 0.8670 0.8201
0.21679 0.8143 0.8628
0.21697 0.8235 0.8631
0.21716 0.8723 0.8549
0.21735 0.8378 0.8783
0.21754 0.8450 0.8900
0.21773 0.8492 0.8977
0.21791 0.9192 0.9584
0.21810 0.7814 0.8260
0.21829 0.8381 0.8685
0.21848 0.7894 0.8334
0.21867 0.8165 0.8644
0.21886 0.8219 0.8713
0.21904 0.8689 0.8495
0.21923 0.8485 0.8963
0.21942 0.8447 0.8533
0.21961 0.8198 0.8679
0.21980 0.8248 0.8748
0.21998 0.7975 0.8463
0.22017 0.8122 0.8609
0.22036 0.8954 0.9464
0.22055 0.8188 0.8596
0.22074 0.8659 0.8311
0.22093 0.7463 0.7995
0.22111 0.8175 0.8580
0.22130 0.8102 0.8593
0.22149 0.8714 0.9072
0.22168 0.8834 0.9125
0.22187 0.8245 0.8713
0.22205 0.8597 0.8895
0.22224 0.9179 0.9568
0.22243 0.8194 0.8609
0.22262 0.7482 0.8001
0.22281 0.7484 0.8004
0.22300 0.7564 0.8026
0.22318 0.8384 0.7614
0.22337 0.8061 0.8378
0.22356 0.8574 0.9144
0.22375 0.8381 0.8786
0.22394 0.7488 0.8004
0.22412 0.8124 0.8618
0.22431 0.8283 0.8650
0.22450 0.8533 0.8879
0.22469 0.8162 0.8644
0.22488 0.8270 0.8678
0.22507 0.8239 0.8714
0.22525 0.8780 0.9103
0.22544 0.9074 0.9499
0.22563 0.7484 0.7997
0.22582 0.7776 0.8315
0.22601 0.8013 0.8368
0.22619 0.8327 0.8799
0.22638 0.8780 0.9069
0.22657 0.9385 0.9644
0.22676 0.8292 0.8701
0.22695 0.8809 0.9164
0.22714 0.8815 0.9176
0.22732 0.8821 0.7940
0.22751 0.7551 0.8068
0.22770 0.8175 0.8669
0.22789 0.8628 0.8564
0.22808 0.8334 0.8736
0.22826 0.8840 0.8659
0.22845 0.8954 0.8691
0.22864 0.8143 0.8634
0.22883 0.7704 0.8239
0.22902 0.7978 0.8479
0.22921 0.7991 0.8346
0.22939 0.8385 0.8860
0.22958 0.8210 0.8694
0.22977 0.9198 0.8349
0.22996 0.8476 0.8784
0.23015 0.9420 0.9648
0.23033 0.9435 0.9686
0.23052 0.8179 0.8670
0.23071 0.8200 0.8685
0.23090 0.8207 0.8685
0.23109 0.8203 0.8688
0.23128 0.8207 0.8692
0.23146 0.9002 0.8533
0.23165 0.7465 0.7994
0.23184 0.8055 0.8375
0.23203 0.8143 0.8751
0.23222 0.8637 0.9112
0.23240 0.8613 0.8701
0.23259 0.8853 0.8672
0.23278 0.8457 0.8862
0.23297 0.9199 0.9671
0.23316 0.7522 0.8042
0.23335 0.8232 0.8729
0.23353 0.8397 0.8802
0.23372 0.7776 0.8309
0.23391 0.8283 0.8777
0.23410 0.8568 0.9030
0.23429 0.7558 0.8080
0.23447 0.8241 0.8739
0.23466 0.8561 0.8916
0.23485 0.8834 0.9129
0.23504 0.7614 0.8137
0.23523 0.8659 0.9005
0.23542 0.8673 0.8964
0.23560 0.8596 0.9068
0.23579 0.7617 0.8137
0.23598 0.8226 0.8710
0.23617 0.8378 0.8888
0.23636 0.8466 0.8767
0.23654 0.8777 0.8384
0.23673 0.8609 0.8948
0.23692 0.8580 0.7624
0.23711 0.7478 0.8007
0.23730 0.7485 0.8014
0.23749 0.7611 0.8134
0.23767 0.7842 0.8374
0.23786 0.8201 0.8689
0.23805 0.8203 0.8701
0.23824 0.8488 0.8976
0.23843 0.8203 0.8697
0.23861 0.8267 0.8749
0.23880 0.8302 0.7621
0.23899 0.8149 0.8191
0.23918 0.8381 0.8885
0.23937 0.8473 0.8891
0.23956 0.8644 0.8998
0.23974 0.8454 0.8926
0.23993 0.8878 0.9245
0.24012 0.8289 0.8764
0.24031 0.8708 0.9195
0.24050 0.7519 0.8042
0.24068 0.7845 0.8355
0.24087 0.8337 0.8717
0.24106 0.8359 0.8780
0.24125 0.8672 0.9052
0.24144 0.8751 0.8403
0.24163 0.8926 0.9379
0.24181 0.9223 0.9635
0.24200 0.7545 0.8077
0.24219 0.7707 0.8223
0.24238 0.7630 0.8156
0.24257 0.8245 0.8729
0.24275 0.8356 0.8777
0.24294 0.8625 0.8967
0.24313 0.7709 0.8229
0.24332 0.8267 0.8752
0.24351 0.8780 0.9078
0.24370 0.7921 0.8435
0.24388 0.8393 0.8758
0.24407 0.8942 0.8765
0.24426 0.8881 0.9201
0.24445 0.8666 0.9242
0.24464 0.7707 0.8223
0.24482 0.7532 0.8064
0.24501 0.7921 0.8431
0.24520 0.8118 0.8625
0.24539 0.8773 0.9249
0.24558 0.8378 0.8758
0.24577 0.8366 0.8793
0.24595 0.8302 0.8792
0.24614 0.8811 0.8995
0.24633 0.8029 0.8545
0.24652 0.8964 0.8711
0.24671 0.8374 0.8856
0.24690 0.8482 0.8891
0.24708 0.7792 0.8309
0.24727 0.8096 0.8637
0.24746 0.8273 0.8761
0.24765 0.8305 0.8799
0.24784 0.8571 0.8967
0.24802 0.7712 0.8235
0.24821 0.7799 0.8312
0.24840 0.8289 0.8789
0.24859 0.9306 0.9644
0.24878 0.8073 0.8606
0.24896 0.8258 0.8746
0.24915 0.8270 0.8767
0.24934 0.8184 0.8682
0.24953 0.8853 0.9142
0.24972 0.9169 0.9220
0.24991 0.7855 0.8371
0.25009 0.8347 0.8752
0.25028 0.8276 0.8776
0.25047 0.9354 0.8511
0.25066 0.7849 0.8369
0.25085 0.8139 0.8630
0.25104 0.8914 0.9053
0.25122 0.8723 0.9221
0.25141 0.9289 0.9701
0.25160 0.9376 0.9769
0.25179 0.9382 0.9769
0.25198 0.7965 0.8364
0.25216 0.7859 0.8372
0.25235 0.8407 0.8806
0.25254 0.8443 0.8849
0.25273 0.8492 0.8990
0.25292 0.8708 0.9050
0.25311 0.8744 0.9099
0.25329 0.9290 0.9766
0.25348 0.7843 0.8372
0.25367 0.7981 0.8497
0.25386 0.7938 0.8461
0.25405 0.8039 0.8552
0.25423 0.8770 0.9077
0.25442 0.9205 0.8334
0.25461 0.8207 0.8711
0.25480 0.8304 0.8798
0.25499 0.8632 0.8590
0.25518 0.8950 0.8595
0.25536 0.8736 0.8758
0.25555 0.8438 0.8521
0.25574 0.8367 0.8785
0.25593 0.8375 0.8790
0.25612 0.9085 0.8442
0.25630 0.7940 0.8466
0.25649 0.8036 0.8549
0.25668 0.8400 0.8818
0.25687 0.8773 0.9134
0.25706 0.8993 0.9354
0.25725 0.9062 0.9379
0.25743 0.9207 0.9710
0.25762 0.8318 0.8815
0.25781 0.8578 0.8939
0.25800 0.9805 0.9501
0.25819 0.9157 0.9268
0.25837 0.9617 0.9832
0.25856 0.8139 0.8234
0.25875 0.8204 0.8701
0.25894 0.8701 0.8486
0.25913 0.8472 0.8887
0.25932 0.8533 0.8914
0.25950 0.8838 0.8936
0.25969 0.8969 0.9029
0.25988 0.8872 0.9243
0.26007 0.7653 0.8185
0.26026 0.8025 0.8542
0.26044 0.8476 0.8888
0.26063 0.8618 0.8998
0.26082 0.8746 0.9205
0.26101 0.8400 0.8825
0.26120 0.8890 0.8428
0.26139 0.8429 0.8844
0.26157 0.8654 0.8977
0.26176 0.8234 0.8662
0.26195 0.8860 0.9344
0.26214 0.8952 0.8796
0.26233 0.8646 0.9061
0.26251 0.8350 0.8857
0.26270 0.8670 0.9018
0.26289 0.9387 0.9726
0.26308 0.7862 0.8388
0.26327 0.9325 0.9680
0.26346 0.8010 0.8526
0.26364 0.8290 0.8654
0.26383 0.8423 0.8914
0.26402 0.8352 0.8855
0.26421 0.8378 0.8866
0.26440 0.8464 0.8895
0.26458 0.8608 0.9032
0.26477 0.8245 0.8689
0.26496 0.8720 0.9075
0.26515 0.8982 0.9118
0.26534 0.8917 0.9218
0.26553 0.8421 0.8912
0.26571 0.8945 0.9243
0.26590 0.9484 0.9864
0.26609 0.9606 0.9615
0.26628 0.8264 0.7894
0.26647 0.8204 0.8309
0.26665 0.8035 0.8564
0.26684 0.8252 0.8362
0.26703 0.8356 0.8780
0.26722 0.8405 0.8903
0.26741 0.8511 0.9005
0.26760 0.9341 0.9775
0.26778 0.9428 0.9897
0.26797 0.8442 0.8432
0.26816 0.8378 0.8872
0.26835 0.8703 0.9197
0.26854 0.9807 0.9734
0.26872 0.9538 0.9785
0.26891 0.8019 0.8551
0.26910 0.8841 0.8616
0.26929 0.8670 0.9040
0.26948 0.8735 0.9051
0.26967 0.8647 0.9059
0.26985 0.8923 0.8312
0.27004 0.8675 0.9273
0.27023 0.8834 0.9176
0.27042 0.8483 0.8999
0.27061 0.9419 0.9818
0.27079 0.8334 0.8435
0.27098 0.8253 0.8757
0.27117 0.8397 0.8891
0.27136 0.8369 0.8739
0.27155 0.7705 0.8234
0.27174 0.8701 0.9205
0.27192 0.7412 0.6348
0.27211 0.8766 0.9248
0.27230 0.9595 0.9848
0.27249 0.8096 0.8283
0.27268 0.8152 0.8671
0.27286 0.8530 0.8942
0.27305 0.8711 0.9037
0.27324 0.7734 0.8272
0.27343 0.7890 0.8413
0.27362 0.8324 0.8831
0.27381 0.8456 0.8893
0.27399 0.9050 0.8888
0.27418 0.8464 0.8964
0.27437 0.8697 0.9112
0.27456 0.8758 0.9164
0.27475 0.8796 0.9145
0.27493 0.8086 0.8605
0.27512 0.8445 0.7970
0.27531 0.8530 0.8625
0.27550 0.8760 0.9121
0.27569 0.8857 0.9199
0.27588 0.8903 0.9403
0.27606 0.8191 0.8733
0.27625 0.7434 0.6357
0.27644 0.9156 0.9156
0.27663 0.8495 0.8983
0.27682 0.8663 0.9069
0.27700 0.9362 0.8494
0.27719 0.8701 0.9132
0.27738 0.8825 0.9332
0.27757 0.9704 0.9726
0.27776 0.7732 0.8277
0.27795 0.9043 0.8977
0.27813 0.8443 0.7975
0.27832 0.8910 0.9227
0.27851 0.7802 0.8334
0.27870 0.8912 0.8925
0.27889 0.8720 0.9199
0.27907 0.8727 0.9224
0.27926 0.7436 0.6359
0.27945 0.9382 0.9740
0.27964 0.8090 0.8622
0.27983 0.8383 0.8890
0.28002 0.8739 0.9262
0.28020 0.5844 0.6316
0.28039 0.9612 0.9884
0.28058 0.8502 0.8030
0.28077 0.8568 0.9081
0.28096 0.8130 0.8649
0.28114 0.8952 0.8723
0.28133 0.9352 0.9793
0.28152 0.9500 0.9899
0.28171 0.8774 0.8733
0.28190 0.8250 0.8795
0.28209 0.8917 0.8926
0.28227 0.8280 0.8818
0.28246 0.8941 0.9254
0.28265 0.9360 0.9775
0.28284 0.9468 0.9762
0.28303 0.9435 0.9786
0.28321 0.7482 0.6405
0.28340 0.9579 0.9857
0.28359 0.8447 0.8839
0.28378 0.8476 0.9015
0.28397 0.8350 0.8850
0.28416 0.9020 0.9406
0.28434 0.7849 0.8388
0.28453 0.8232 0.8752
0.28472 0.8557 0.8982
0.28491 0.8815 0.9322
0.28510 0.6132 0.6617
0.28528 0.8288 0.8390
0.28547 0.8584 0.9075
0.28566 0.8831 0.9145
0.28585 0.8998 0.9466
0.28604 0.8476 0.8974
0.28623 0.8732 0.9102
0.28641 0.9135 0.9313
0.28660 0.8926 0.8879
0.28679 0.9283 0.9146
0.28698 0.9300 0.8676
0.28717 0.8476 0.9009
0.28735 0.8770 0.9089
0.28754 0.8809 0.9186
0.28773 0.9642 0.9949
0.28792 0.8269 0.8386
0.28811 0.8480 0.8980
0.28830 0.8473 0.8980
0.28848 0.8795 0.9159
0.28867 0.9294 0.9284
0.28886 0.9541 1.0003
0.28905 0.9647 1.0021
0.28924 0.8654 0.9031
0.28942 0.9097 0.8860
0.28961 0.8580 0.9020
0.28980 0.9005 0.9021
0.28999 0.8723 0.9043
0.29018 0.9146 0.9498
0.29037 0.8695 0.9069
0.29055 0.8990 0.9297
0.29074 0.9213 0.9561
0.29093 0.8505 0.9009
0.29112 0.9107 0.9519
0.29131 0.9457 0.9884
0.29149 0.9721 0.9902
0.29168 0.9644 0.9479
0.29187 0.9813 0.9541
0.29206 0.7830 0.8372
0.29225 0.8291 0.8402
0.29244 0.7463 0.6411
0.29262 0.8904 0.9259
0.29281 0.8529 0.9032
0.29300 0.8761 0.9094
0.29319 0.8809 0.9316
0.29338 0.8855 0.8548
0.29356 0.9246 0.9135
0.29375 0.8955 0.9436
0.29394 0.8975 0.9558
0.29413 0.8416 0.8933
0.29432 0.8606 0.9031
0.29451 0.8557 0.9080
0.29469 0.8768 0.9189
0.29488 0.9018 0.9363
0.29507 0.8877 0.8849
0.29526 0.9661 0.9417
0.29545 0.8356 0.8866
0.29563 0.8472 0.9013
0.29582 0.5946 0.6436
0.29601 0.8933 0.9439
0.29620 0.9498 0.9932
0.29639 0.9591 1.0010
0.29658 0.7490 0.6420
0.29676 0.8765 0.8796
0.29695 0.9240 0.8799
0.29714 0.8918 0.8944
0.29733 0.8834 0.9341
0.29752 0.9693 1.0006
0.29770 0.9108 0.9637
0.29789 0.9373 0.9477
0.29808 0.8549 0.9062
0.29827 0.8652 0.9067
0.29846 0.8682 0.9107
0.29865 0.8340 0.8755
0.29883 0.5831 0.6315
0.29902 0.9097 0.8872
0.29921 0.8891 0.9398
0.29940 0.9283 0.9165
0.29959 0.9138 0.9538
0.29977 0.8343 0.8454
0.29996 0.8336 0.8858
0.30015 0.8290 0.8822
0.30034 0.8442 0.8952
0.30053 0.8684 0.9200
0.30072 0.8967 0.9294
0.30090 0.9097 0.9186
0.30109 0.9371 0.9894
0.30128 0.8552 0.9066
0.30147 0.8074 0.8600
0.30166 0.9184 0.9070
0.30184 0.8685 0.9081
0.30203 0.9165 0.9099
0.30222 0.9024 0.9363
0.30241 0.7513 0.6459
0.30260 0.9641 0.9967
0.30279 0.7627 0.6557
0.30297 0.8685 0.9208
0.30316 0.8931 0.9317
0.30335 0.9481 0.9845
0.30354 0.9604 0.9946
0.30373 0.8678 0.9099
0.30391 0.8895 0.9249
0.30410 0.8955 0.9328
0.30429 0.8966 0.9454
0.30448 0.8882 0.9477
0.30467 0.9268 0.9585
0.30486 0.9514 0.9941
0.30504 0.8445 0.8546
0.30523 0.8556 0.8803
0.30542 0.9571 0.9916
0.30561 0.8609 0.9037
0.30580 0.8606 0.9037
0.30598 0.8181 0.8709
0.30617 0.8299 0.8822
0.30636 0.9433 0.9864
0.30655 0.8621 0.9045
0.30674 0.8714 0.9135
0.30693 0.8798 0.9308
0.30711 0.9037 0.9538
0.30730 0.9899 1.0041
0.30749 0.9501 0.9561
0.30768 0.8799 0.8793
0.30787 0.8457 0.8907
0.30805 0.8580 0.9080
0.30824 0.8882 0.9259
0.30843 0.8587 0.9126
0.30862 0.8979 0.9327
0.30881 0.8796 0.9287
0.30900 0.9576 0.9997
0.30918 0.9070 0.9026
0.30937 0.9557 0.8695
0.30956 0.9138 0.9221
0.30975 0.8105 0.8637
0.30994 0.8765 0.8739
0.31012 0.8812 0.9303
0.31031 0.8618 0.9235
0.31050 0.9259 0.9629
0.31069 0.9585 1.0000
0.31088 0.8782 0.8947
0.31107 0.8923 0.9085
0.31125 0.8727 0.9107
0.31144 0.8906 0.9406
0.31163 0.5933 0.6433
0.31182 0.7653 0.6579
0.31201 0.8947 0.8839
0.31219 0.9588 1.0079
0.31238 0.8890 0.9219
0.31257 0.9525 0.9227
0.31276 0.9157 0.8784
0.31295 0.8928 0.9438
0.31314 0.9281 0.9629
0.31332 0.9576 0.9990
0.31351 0.9628 0.9973
0.31370 0.7954 0.8495
0.31389 0.7954 0.8495
0.31408 0.9723 1.0040
0.31426 0.8473 0.8993
0.31445 0.8866 0.9281
0.31464 0.8944 0.9302
0.31483 0.8280 0.8711
0.31502 0.8812 0.9325
0.31521 0.9324 0.9679
0.31539 0.9455 0.9797
0.31558 0.9211 0.9538
0.31577 0.8412 0.8526
0.31596 0.8844 0.8882
0.31615 0.8777 0.8752
0.31633 0.8424 0.8842
0.31652 0.8888 0.9278
0.31671 0.9186 0.9205
0.31690 0.9441 0.9891
0.31709 0.9667 1.0070
0.31728 0.9641 1.0097
0.31746 0.9100 0.9493
0.31765 0.9328 0.9401
0.31784 0.9333 0.9786
0.31803 0.8188 0.8730
0.31822 0.9256 0.9579
0.31840 0.8149 0.8687
0.31859 0.8521 0.9028
0.31878 0.8780 0.9104
0.31897 0.8770 0.9289
0.31916 0.8727 0.9354
0.31935 0.9281 0.9633
0.31953 0.9178 0.9609
0.31972 0.9636 1.0108
0.31991 0.9138 0.9094
0.32010 0.8576 0.9080
0.32029 0.8730 0.9161
0.32047 0.8758 0.9183
0.32066 0.8751 0.9127
0.32085 0.9734 1.0057
0.32104 0.9753 1.0079
0.32123 0.8747 0.8602
0.32142 0.9192 0.9091
0.32160 0.5803 0.6326
0.32179 0.8440 0.8950
0.32198 0.9094 0.8882
0.32217 0.9172 0.9558
0.32236 0.8971 0.9344
0.32254 0.8977 0.9351
0.32273 0.8396 0.7360
0.32292 0.8952 0.9474
0.32311 0.7713 0.6658
0.32330 0.9637 1.0106
0.32349 0.7985 0.6867
0.32367 0.8936 0.9531
0.32386 0.9758 1.0046
0.32405 0.8594 0.9132
0.32424 0.8676 0.9189
0.32443 0.9739 0.9831
0.32461 0.9528 0.9956
0.32480 0.8923 0.9249
0.32499 0.9260 0.9603
0.32518 0.8521 0.7479
0.32537 0.9224 0.9785
0.32556 0.9001 0.9508
0.32574 0.9667 1.0095
0.32593 0.9316 0.8768
0.32612 0.8792 0.9317
0.32631 0.8879 0.9218
0.32650 0.9154 0.9344
0.32668 0.9260 0.9637
0.32687 0.9740 1.0073
0.32706 0.8366 0.8834
0.32725 0.8928 0.8963
0.32744 0.9252 0.9195
0.32763 0.9115 0.9501
0.32781 0.9633 0.9968
0.32800 0.8217 0.8752
0.32819 0.8782 0.9213
0.32838 0.8967 0.9284
0.32857 0.8863 0.9395
0.32875 0.8608 0.9124
0.32894 1.0193 0.9892
0.32913 0.9664 1.0130
0.32932 0.9599 0.9663
0.32951 0.9680 1.0152
0.32970 0.8584 0.9135
0.32988 0.8890 0.9403
0.33007 0.8074 0.8619
0.33026 0.8305 0.8838
0.33045 0.9451 0.8440
0.33064 0.9221 0.9560
0.33082 0.9683 1.0136
0.33101 0.8405 0.8941
0.33120 0.8983 0.9148
0.33139 0.9737 1.0136
0.33158 0.9726 1.0078
0.33177 0.9066 0.9566
0.33195 0.9085 0.9591
0.33214 0.9612 1.0027
0.33233 0.9743 1.0136
0.33252 0.9200 0.8839
0.33271 0.9990 1.0139
0.33289 0.8375 0.8914
0.33308 0.8390 0.8918
0.33327 0.8796 0.9233
0.33346 0.9040 0.8910
0.33365 0.6116 0.6638
0.33384 0.8575 0.9091
0.33402 0.8717 0.9227
0.33421 0.8804 0.9232
0.33440 0.9427 0.9971
0.33459 0.9047 0.9427
0.33478 0.9314 0.9679
0.33496 0.8125 0.8663
0.33515 0.8825 0.9322
0.33534 0.9739 1.0093
0.33553 0.8118 0.8670
0.33572 0.8666 0.9075
0.33591 0.9061 0.9470
0.33609 0.9880 0.9626
0.33628 0.9563 0.9614
0.33647 0.8526 0.7490
0.33666 1.0238 0.9804
0.33685 0.8904 0.9015
0.33703 0.8789 0.9184
0.33722 0.8559 0.9094
0.33741 0.8879 0.9268
0.33760 0.9121 0.9150
0.33779 0.9037 0.9553
0.33798 0.9165 0.8779
0.33816 0.7409 0.6360
0.33835 0.8530 0.9053
0.33854 0.9292 0.9628
0.33873 0.9113 0.9493
0.33892 1.0418 0.9788
0.33910 0.8652 0.8662
0.33929 0.9275 0.9249
0.33948 0.8559 0.9018
0.33967 0.9387 0.9751
0.33986 0.9465 1.0003
0.34005 0.8742 0.9097
0.34023 0.8830 0.9327
0.34042 0.9290 0.9192
0.34061 0.9800 1.0136
0.34080 0.8516 0.8979
0.34099 0.8571 0.9116
0.34117 0.8999 0.9414
0.34136 0.8605 0.8168
0.34155 0.8590 0.9138
0.34174 0.8977 0.9572
0.34193 0.8285 0.8830
0.34212 0.8638 0.9053
0.34230 0.8838 0.9268
0.34249 0.7962 0.6854
0.34268 0.9221 0.9164
0.34287 0.9593 0.9317
0.34306 0.9132 0.9493
0.34324 0.9674 1.0095
0.34343 0.8757 0.9279
0.34362 0.8980 0.9576
0.34381 0.8201 0.8587
0.34400 0.8770 0.8814
0.34419 0.8983 0.9591
0.34437 0.9075 0.9677
0.34456 0.9824 1.0169
0.34475 0.8647 0.8210
0.34494 0.8996 0.9335
0.34513 0.8858 0.8852
0.34531 0.9648 1.0076
0.34550 0.9699 1.0127
0.34569 0.8507 0.9036
0.34588 0.8622 0.9145
0.34607 0.8920 0.9303
0.34626 0.9359 0.9447
0.34644 0.9747 1.0206
0.34663 0.8761 0.9208
0.34682 0.8637 0.7617
0.34701 0.9357 0.9585
0.34720 0.9300 0.9728
0.34738 0.9808 1.0207
0.34757 0.8872 0.9309
0.34776 0.8603 0.9043
0.34795 0.8912 0.9409
0.34814 0.9062 0.9443
0.34833 0.8960 0.9482
0.34851 0.9199 0.9595
